,week,position,name,analyst,error
2054,6,K,Jake Elliott,Kate Magdziuk_error,0.0
2055,6,K,Jason Myers,Kate Magdziuk_error,9.0
2056,6,K,Tyler Bass,Kate Magdziuk_error,10.0
2057,6,K,Cameron Dicker,Kate Magdziuk_error,3.0
2058,6,K,Greg Joseph,Kate Magdziuk_error,
2059,6,K,Cairo Santos,Kate Magdziuk_error,
2060,6,K,Jake Bates,Kate Magdziuk_error,
2061,6,K,Brayden Narveson,Kate Magdziuk_error,
2062,6,K,Blake Grupe,Kate Magdziuk_error,
2063,6,K,Matt Gay,Kate Magdziuk_error,
2064,6,K,Wil Lutz,Kate Magdziuk_error,
2065,6,K,Nick Folk,Kate Magdziuk_error,
2066,6,K,Cam Little,Kate Magdziuk_error,
2067,6,K,Eddy Pineiro,Kate Magdziuk_error,
2068,6,K,Chad Ryland,Kate Magdziuk_error,
2069,6,K,Matthew Wright,Kate Magdziuk_error,
2070,6,K,Daniel Carlson,Kate Magdziuk_error,
2071,6,K,Greg Zuerlein,Kate Magdziuk_error,
2072,6,K,Dustin Hopkins,Kate Magdziuk_error,
2073,6,K,Joey Slye,Kate Magdziuk_error,
2074,7,K,Younghoe Koo,Kate Magdziuk_error,25.0
2075,7,K,Justin Tucker,Kate Magdziuk_error,5.0
2076,7,K,Ka'imi Fairbairn,Kate Magdziuk_error,5.0
2077,7,K,Austin Seibert,Kate Magdziuk_error,2.0
2078,7,K,Evan McPherson,Kate Magdziuk_error,20.0
2079,7,K,Will Reichard,Kate Magdziuk_error,1.0
2080,7,K,Chase McLaughlin,Kate Magdziuk_error,9.0
2081,7,K,Harrison Butker,Kate Magdziuk_error,11.0
2082,7,K,Jake Elliott,Kate Magdziuk_error,10.0
2083,7,K,Cameron Dicker,Kate Magdziuk_error,9.0
2084,7,K,Jake Bates,Kate Magdziuk_error,1.0
2085,7,K,Jason Myers,Kate Magdziuk_error,
2086,7,K,Tyler Bass,Kate Magdziuk_error,
2087,7,K,Matt Gay,Kate Magdziuk_error,
2088,7,K,Blake Grupe,Kate Magdziuk_error,7.0
2089,7,K,Chris Boswell,Kate Magdziuk_error,
2090,7,K,Wil Lutz,Kate Magdziuk_error,
2091,7,K,Joshua Karty,Kate Magdziuk_error,
2092,7,K,Jason Sanders,Kate Magdziuk_error,
2093,7,K,Greg Joseph,Kate Magdziuk_error,
2094,7,K,Dustin Hopkins,Kate Magdziuk_error,
2095,7,K,Cam Little,Kate Magdziuk_error,
2096,7,K,Brandon McManus,Kate Magdziuk_error,
2097,7,K,Anders Carlson,Kate Magdziuk_error,
2098,7,K,Eddy Pineiro,Kate Magdziuk_error,
2099,7,K,Greg Zuerlein,Kate Magdziuk_error,
2100,7,K,Nick Folk,Kate Magdziuk_error,
2101,7,K,Daniel Carlson,Kate Magdziuk_error,
2102,7,K,Joey Slye,Kate Magdziuk_error,
2103,7,K,Chad Ryland,Kate Magdziuk_error,
2104,8,K,Will Reichard,Kate Magdziuk_error,14.0
2105,8,K,Justin Tucker,Kate Magdziuk_error,19.0
2106,8,K,Ka'imi Fairbairn,Kate Magdziuk_error,7.0
2107,8,K,Brandon Aubrey,Kate Magdziuk_error,18.0
2108,8,K,Younghoe Koo,Kate Magdziuk_error,16.0
2109,8,K,Harrison Butker,Kate Magdziuk_error,4.0
2110,8,K,Austin Seibert,Kate Magdziuk_error,1.0
2111,8,K,Evan McPherson,Kate Magdziuk_error,15.0
2112,8,K,Chase McLaughlin,Kate Magdziuk_error,9.0
2113,8,K,Wil Lutz,Kate Magdziuk_error,15.0
2114,8,K,Cameron Dicker,Kate Magdziuk_error,5.0
2115,8,K,Jake Bates,Kate Magdziuk_error,6.0
2116,8,K,Chris Boswell,Kate Magdziuk_error,
2117,8,K,Brandon McManus,Kate Magdziuk_error,
2118,8,K,Jason Myers,Kate Magdziuk_error,
2119,8,K,Jake Elliott,Kate Magdziuk_error,
2120,8,K,Tyler Bass,Kate Magdziuk_error,
2121,8,K,Cairo Santos,Kate Magdziuk_error,
2122,8,K,Joshua Karty,Kate Magdziuk_error,
2123,8,K,Matt Gay,Kate Magdziuk_error,
2124,8,K,Jason Sanders,Kate Magdziuk_error,
2125,8,K,Anders Carlson,Kate Magdziuk_error,
2126,8,K,Chad Ryland,Kate Magdziuk_error,
2127,8,K,Cam Little,Kate Magdziuk_error,
2128,8,K,Daniel Carlson,Kate Magdziuk_error,
2129,8,K,Blake Grupe,Kate Magdziuk_error,
2130,8,K,Dustin Hopkins,Kate Magdziuk_error,
2131,8,K,Joey Slye,Kate Magdziuk_error,
2132,8,K,Greg Zuerlein,Kate Magdziuk_error,
2133,8,K,Nick Folk,Kate Magdziuk_error,
2134,8,K,Eddy Pineiro,Kate Magdziuk_error,
2135,8,K,Greg Joseph,Kate Magdziuk_error,
2136,9,K,Brandon Aubrey,Kate Magdziuk_error,7.0
2137,9,K,Will Reichard,Kate Magdziuk_error,21.0
2138,9,K,Younghoe Koo,Kate Magdziuk_error,22.0
2139,9,K,Austin Seibert,Kate Magdziuk_error,6.0
2140,9,K,Justin Tucker,Kate Magdziuk_error,0.0
2141,9,K,Harrison Butker,Kate Magdziuk_error,7.0
2142,9,K,Ka'imi Fairbairn,Kate Magdziuk_error,2.0
2143,9,K,Cameron Dicker,Kate Magdziuk_error,17.0
2144,9,K,Evan McPherson,Kate Magdziuk_error,7.0
2145,9,K,Brandon McManus,Kate Magdziuk_error,9.0
2146,9,K,Jake Elliott,Kate Magdziuk_error,10.0
2147,9,K,Tyler Bass,Kate Magdziuk_error,11.0
2148,9,K,Jake Bates,Kate Magdziuk_error,
2149,9,K,Chase McLaughlin,Kate Magdziuk_error,
2150,9,K,Jason Myers,Kate Magdziuk_error,
2151,9,K,Blake Grupe,Kate Magdziuk_error,
2152,9,K,Wil Lutz,Kate Magdziuk_error,
2153,9,K,Cairo Santos,Kate Magdziuk_error,
2154,9,K,Chad Ryland,Kate Magdziuk_error,
2155,9,K,Jason Sanders,Kate Magdziuk_error,
2156,9,K,Matt Gay,Kate Magdziuk_error,
2157,9,K,Joshua Karty,Kate Magdziuk_error,
2158,9,K,Dustin Hopkins,Kate Magdziuk_error,
2159,9,K,Cam Little,Kate Magdziuk_error,
2160,9,K,Daniel Carlson,Kate Magdziuk_error,
2161,9,K,Joey Slye,Kate Magdziuk_error,
2162,9,K,Riley Patterson,Kate Magdziuk_error,
2163,9,K,Eddy Pineiro,Kate Magdziuk_error,
2164,9,K,Nick Folk,Kate Magdziuk_error,
2165,9,K,Jude McAtamney,Kate Magdziuk_error,
2166,10,K,Younghoe Koo,Kate Magdziuk_error,20.0
2167,10,K,Justin Tucker,Kate Magdziuk_error,20.0
2168,10,K,Cameron Dicker,Kate Magdziuk_error,11.0
2169,10,K,Tyler Bass,Kate Magdziuk_error,6.0
2170,10,K,Chris Boswell,Kate Magdziuk_error,16.0
2171,10,K,Harrison Butker,Kate Magdziuk_error,0.0
2172,10,K,Ka'imi Fairbairn,Kate Magdziuk_error,0.0
2173,10,K,Brandon Aubrey,Kate Magdziuk_error,13.0
2174,10,K,Jake Elliott,Kate Magdziuk_error,1.0
2175,10,K,Jake Bates,Kate Magdziuk_error,5.0
2176,10,K,Jason Sanders,Kate Magdziuk_error,
2177,10,K,Evan McPherson,Kate Magdziuk_error,
2178,10,K,Jake Moody,Kate Magdziuk_error,
2179,10,K,Joshua Karty,Kate Magdziuk_error,
2180,10,K,Matt Gay,Kate Magdziuk_error,
2181,10,K,Blake Grupe,Kate Magdziuk_error,8.0
2182,10,K,Chad Ryland,Kate Magdziuk_error,
2183,10,K,Chase McLaughlin,Kate Magdziuk_error,
2184,10,K,Wil Lutz,Kate Magdziuk_error,
2185,10,K,Zane Gonzalez,Kate Magdziuk_error,1.0
2186,10,K,Cairo Santos,Kate Magdziuk_error,
2187,10,K,Cam Little,Kate Magdziuk_error,
2188,10,K,Joey Slye,Kate Magdziuk_error,
2189,10,K,Nick Folk,Kate Magdziuk_error,
2190,10,K,Spencer Shrader,Kate Magdziuk_error,
2191,10,K,Eddy Pineiro,Kate Magdziuk_error,
2192,11,K,Ka'imi Fairbairn,Kate Magdziuk_error,8.0
2193,11,K,Jake Bates,Kate Magdziuk_error,1.0
2194,11,K,Cameron Dicker,Kate Magdziuk_error,0.0
2195,11,K,Chris Boswell,Kate Magdziuk_error,3.0
2196,11,K,Justin Tucker,Kate Magdziuk_error,13.0
2197,11,K,Jake Moody,Kate Magdziuk_error,16.0
2198,11,K,Tyler Bass,Kate Magdziuk_error,11.0
2199,11,K,Younghoe Koo,Kate Magdziuk_error,1.0
2200,11,K,Jason Sanders,Kate Magdziuk_error,4.0
2201,11,K,Jake Elliott,Kate Magdziuk_error,
2202,11,K,Brandon McManus,Kate Magdziuk_error,
2203,11,K,Wil Lutz,Kate Magdziuk_error,2.0
2204,11,K,Joshua Karty,Kate Magdziuk_error,
2205,11,K,Brandon Aubrey,Kate Magdziuk_error,7.0
2206,11,K,Evan McPherson,Kate Magdziuk_error,
2207,11,K,Zane Gonzalez,Kate Magdziuk_error,14.0
2208,11,K,Blake Grupe,Kate Magdziuk_error,
2209,11,K,Dustin Hopkins,Kate Magdziuk_error,
2210,11,K,Matt Gay,Kate Magdziuk_error,
2211,11,K,Jason Myers,Kate Magdziuk_error,
2212,11,K,Spencer Shrader,Kate Magdziuk_error,
2213,11,K,Cairo Santos,Kate Magdziuk_error,
2214,11,K,Daniel Carlson,Kate Magdziuk_error,
2215,11,K,Joey Slye,Kate Magdziuk_error,
2216,11,K,Cam Little,Kate Magdziuk_error,
2217,11,K,Anders Carlson,Kate Magdziuk_error,
2218,11,K,Nick Folk,Kate Magdziuk_error,
2219,12,K,Jake Bates,Kate Magdziuk_error,14.0
2220,12,K,Ka'imi Fairbairn,Kate Magdziuk_error,9.0
2221,12,K,Cameron Dicker,Kate Magdziuk_error,0.0
2222,12,K,Jason Sanders,Kate Magdziuk_error,4.0
2223,12,K,Wil Lutz,Kate Magdziuk_error,5.0
2224,12,K,Justin Tucker,Kate Magdziuk_error,8.0
2225,12,K,Chris Boswell,Kate Magdziuk_error,3.0
2226,12,K,Chase McLaughlin,Kate Magdziuk_error,8.0
2227,12,K,Jake Moody,Kate Magdziuk_error,15.0
2228,12,K,Brandon Aubrey,Kate Magdziuk_error,1.0
2229,12,K,Spencer Shrader,Kate Magdziuk_error,
2230,12,K,Jake Elliott,Kate Magdziuk_error,
2231,12,K,Chad Ryland,Kate Magdziuk_error,
2232,12,K,Austin Seibert,Kate Magdziuk_error,9.0
2233,12,K,Brandon McManus,Kate Magdziuk_error,
2234,12,K,Matt Gay,Kate Magdziuk_error,
2235,12,K,Joshua Karty,Kate Magdziuk_error,
2236,12,K,Jason Myers,Kate Magdziuk_error,
2237,12,K,Joey Slye,Kate Magdziuk_error,
2238,12,K,Daniel Carlson,Kate Magdziuk_error,
2239,12,K,Dustin Hopkins,Kate Magdziuk_error,
2240,12,K,Cairo Santos,Kate Magdziuk_error,
2241,12,K,Graham Gano,Kate Magdziuk_error,
2242,12,K,Nick Folk,Kate Magdziuk_error,
2243,12,K,Eddy Pineiro,Kate Magdziuk_error,
2244,13,K,Cameron Dicker,Kate Magdziuk_error,7.0
2245,13,K,Jake Bates,Kate Magdziuk_error,5.0
2246,13,K,Ka'imi Fairbairn,Kate Magdziuk_error,1.0
2247,13,K,Chris Boswell,Kate Magdziuk_error,5.0
2248,13,K,Chase McLaughlin,Kate Magdziuk_error,2.0
2249,13,K,Brandon Aubrey,Kate Magdziuk_error,8.0
2250,13,K,Wil Lutz,Kate Magdziuk_error,1.0
2251,13,K,Justin Tucker,Kate Magdziuk_error,10.0
2252,13,K,Jake Elliott,Kate Magdziuk_error,20.0
2253,13,K,Tyler Bass,Kate Magdziuk_error,15.0
2254,13,K,Brandon McManus,Kate Magdziuk_error,
2255,13,K,Jason Sanders,Kate Magdziuk_error,17.0
2256,13,K,Chad Ryland,Kate Magdziuk_error,8.0
2257,13,K,Younghoe Koo,Kate Magdziuk_error,
2258,13,K,Joshua Karty,Kate Magdziuk_error,
2259,13,K,Evan McPherson,Kate Magdziuk_error,
2260,13,K,Jason Myers,Kate Magdziuk_error,
2261,13,K,Matt Gay,Kate Magdziuk_error,
2262,13,K,Zane Gonzalez,Kate Magdziuk_error,
2263,13,K,Jake Moody,Kate Magdziuk_error,
2264,13,K,Blake Grupe,Kate Magdziuk_error,
2265,13,K,Matthew Wright,Kate Magdziuk_error,
2266,13,K,Joey Slye,Kate Magdziuk_error,
2267,13,K,Nick Folk,Kate Magdziuk_error,
2268,13,K,Cairo Santos,Kate Magdziuk_error,
2269,13,K,Dustin Hopkins,Kate Magdziuk_error,
2270,13,K,Eddy Pineiro,Kate Magdziuk_error,
2271,13,K,Daniel Carlson,Kate Magdziuk_error,
2272,13,K,Cam Little,Kate Magdziuk_error,
2273,13,K,Graham Gano,Kate Magdziuk_error,
2274,1,K,Evan McPherson,Tera Roberts_error,23.0
2275,1,K,Harrison Butker,Tera Roberts_error,14.0
2276,1,K,Justin Tucker,Tera Roberts_error,14.0
2277,1,K,Ka'imi Fairbairn,Tera Roberts_error,0.0
2278,1,K,Jake Elliott,Tera Roberts_error,5.0
2279,1,K,Tyler Bass,Tera Roberts_error,8.0
2280,1,K,Brandon Aubrey,Tera Roberts_error,5.0
2281,1,K,Jason Sanders,Tera Roberts_error,4.0
2282,1,K,Younghoe Koo,Tera Roberts_error,19.0
2283,1,K,Jake Moody,Tera Roberts_error,9.0
2284,1,K,Cairo Santos,Tera Roberts_error,
2285,1,K,Jason Myers,Tera Roberts_error,0.0
2286,1,K,Jake Bates,Tera Roberts_error,
2287,1,K,Cameron Dicker,Tera Roberts_error,4.0
2288,1,K,Blake Grupe,Tera Roberts_error,
2289,1,K,Dustin Hopkins,Tera Roberts_error,
2290,1,K,Chase McLaughlin,Tera Roberts_error,
2291,1,K,Daniel Carlson,Tera Roberts_error,
2292,1,K,Chris Boswell,Tera Roberts_error,
2293,1,K,Greg Zuerlein,Tera Roberts_error,
2294,1,K,Joshua Karty,Tera Roberts_error,
2295,1,K,Matt Prater,Tera Roberts_error,
2296,1,K,Graham Gano,Tera Roberts_error,
2297,1,K,Will Reichard,Tera Roberts_error,
2298,1,K,Eddy Pineiro,Tera Roberts_error,
2299,1,K,Cam Little,Tera Roberts_error,
2300,1,K,Wil Lutz,Tera Roberts_error,
2301,1,K,Joey Slye,Tera Roberts_error,
2302,1,K,Brayden Narveson,Tera Roberts_error,
2303,1,K,Nick Folk,Tera Roberts_error,
2304,1,K,Spencer Shrader,Tera Roberts_error,
2305,1,K,Cade York,Tera Roberts_error,
2306,2,K,Justin Tucker,Tera Roberts_error,3.0
2307,2,K,Harrison Butker,Tera Roberts_error,12.0
2308,2,K,Brandon Aubrey,Tera Roberts_error,4.0
2309,2,K,Ka'imi Fairbairn,Tera Roberts_error,0.0
2310,2,K,Jake Elliott,Tera Roberts_error,17.0
2311,2,K,Tyler Bass,Tera Roberts_error,13.0
2312,2,K,Jake Moody,Tera Roberts_error,17.0
2313,2,K,Jason Sanders,Tera Roberts_error,21.0
2314,2,K,Evan McPherson,Tera Roberts_error,2.0
2315,2,K,Chris Boswell,Tera Roberts_error,6.0
2316,2,K,Younghoe Koo,Tera Roberts_error,4.0
2317,2,K,Cameron Dicker,Tera Roberts_error,
2318,2,K,Cairo Santos,Tera Roberts_error,
2319,2,K,Jake Bates,Tera Roberts_error,
2320,2,K,Jason Myers,Tera Roberts_error,
2321,2,K,Blake Grupe,Tera Roberts_error,8.0
2322,2,K,Chase McLaughlin,Tera Roberts_error,
2323,2,K,Joshua Karty,Tera Roberts_error,
2324,2,K,Greg Zuerlein,Tera Roberts_error,
2325,2,K,Dustin Hopkins,Tera Roberts_error,
2326,2,K,Matt Prater,Tera Roberts_error,
2327,2,K,Daniel Carlson,Tera Roberts_error,
2328,2,K,Cam Little,Tera Roberts_error,
2329,2,K,Will Reichard,Tera Roberts_error,
2330,2,K,Wil Lutz,Tera Roberts_error,
2331,2,K,Nick Folk,Tera Roberts_error,
2332,2,K,Eddy Pineiro,Tera Roberts_error,
2333,2,K,Brayden Narveson,Tera Roberts_error,
2334,3,K,Harrison Butker,Tera Roberts_error,0.0
2335,3,K,Jake Moody,Tera Roberts_error,14.0
2336,3,K,Brandon Aubrey,Tera Roberts_error,3.0
2337,3,K,Ka'imi Fairbairn,Tera Roberts_error,24.0
2338,3,K,Justin Tucker,Tera Roberts_error,14.0
2339,3,K,Evan McPherson,Tera Roberts_error,5.0
2340,3,K,Jake Elliott,Tera Roberts_error,22.0
2341,3,K,Blake Grupe,Tera Roberts_error,3.0
2342,3,K,Daniel Carlson,Tera Roberts_error,17.0
2343,3,K,Cameron Dicker,Tera Roberts_error,12.0
2344,3,K,Tyler Bass,Tera Roberts_error,5.0
2345,3,K,Younghoe Koo,Tera Roberts_error,3.0
2346,3,K,Chase McLaughlin,Tera Roberts_error,
2347,3,K,Jake Bates,Tera Roberts_error,
2348,3,K,Cairo Santos,Tera Roberts_error,
2349,3,K,Jason Myers,Tera Roberts_error,
2350,3,K,Dustin Hopkins,Tera Roberts_error,
2351,3,K,Chris Boswell,Tera Roberts_error,
2352,3,K,Matt Prater,Tera Roberts_error,
2353,3,K,Greg Zuerlein,Tera Roberts_error,
2354,3,K,Jason Sanders,Tera Roberts_error,
2355,3,K,Will Reichard,Tera Roberts_error,
2356,3,K,Brayden Narveson,Tera Roberts_error,
2357,3,K,Cam Little,Tera Roberts_error,
2358,3,K,Joshua Karty,Tera Roberts_error,
2359,3,K,Wil Lutz,Tera Roberts_error,
2360,3,K,Matt Gay,Tera Roberts_error,
2361,3,K,Austin Seibert,Tera Roberts_error,
2362,3,K,Eddy Pineiro,Tera Roberts_error,
2363,3,K,Joey Slye,Tera Roberts_error,
2364,3,K,Nick Folk,Tera Roberts_error,
2365,4,K,Brandon Aubrey,Tera Roberts_error,6.0
2366,4,K,Ka'imi Fairbairn,Tera Roberts_error,19.0
2367,4,K,Harrison Butker,Tera Roberts_error,22.0
2368,4,K,Jake Moody,Tera Roberts_error,2.0
2369,4,K,Evan McPherson,Tera Roberts_error,0.0
2370,4,K,Matt Prater,Tera Roberts_error,23.0
2371,4,K,Justin Tucker,Tera Roberts_error,19.0
2372,4,K,Younghoe Koo,Tera Roberts_error,4.0
2373,4,K,Blake Grupe,Tera Roberts_error,6.0
2374,4,K,Chase McLaughlin,Tera Roberts_error,3.0
2375,4,K,Chris Boswell,Tera Roberts_error,4.0
2376,4,K,Jason Myers,Tera Roberts_error,
2377,4,K,Tyler Bass,Tera Roberts_error,
2378,4,K,Jake Elliott,Tera Roberts_error,22.0
2379,4,K,Jake Bates,Tera Roberts_error,
2380,4,K,Dustin Hopkins,Tera Roberts_error,
2381,4,K,Cairo Santos,Tera Roberts_error,
2382,4,K,Daniel Carlson,Tera Roberts_error,
2383,4,K,Will Reichard,Tera Roberts_error,
2384,4,K,Brayden Narveson,Tera Roberts_error,
2385,4,K,Cameron Dicker,Tera Roberts_error,
2386,4,K,Greg Zuerlein,Tera Roberts_error,
2387,4,K,Wil Lutz,Tera Roberts_error,
2388,4,K,Austin Seibert,Tera Roberts_error,
2389,4,K,Jason Sanders,Tera Roberts_error,
2390,4,K,Cam Little,Tera Roberts_error,
2391,4,K,Greg Joseph,Tera Roberts_error,
2392,4,K,Eddy Pineiro,Tera Roberts_error,
2393,4,K,Joshua Karty,Tera Roberts_error,
2394,4,K,Nick Folk,Tera Roberts_error,
2395,4,K,Joey Slye,Tera Roberts_error,
2396,4,K,Matt Gay,Tera Roberts_error,
2397,5,K,Brandon Aubrey,Tera Roberts_error,11.0
2398,5,K,Harrison Butker,Tera Roberts_error,3.0
2399,5,K,Ka'imi Fairbairn,Tera Roberts_error,1.0
2400,5,K,Younghoe Koo,Tera Roberts_error,3.0
2401,5,K,Justin Tucker,Tera Roberts_error,0.0
2402,5,K,Jake Moody,Tera Roberts_error,12.0
2403,5,K,Chase McLaughlin,Tera Roberts_error,7.0
2404,5,K,Evan McPherson,Tera Roberts_error,18.0
2405,5,K,Tyler Bass,Tera Roberts_error,9.0
2406,5,K,Jason Myers,Tera Roberts_error,2.0
2407,5,K,Cairo Santos,Tera Roberts_error,9.0
2408,5,K,Chris Boswell,Tera Roberts_error,8.0
2409,5,K,Dustin Hopkins,Tera Roberts_error,
2410,5,K,Blake Grupe,Tera Roberts_error,
2411,5,K,Austin Seibert,Tera Roberts_error,
2412,5,K,Wil Lutz,Tera Roberts_error,
2413,5,K,Will Reichard,Tera Roberts_error,
2414,5,K,Matt Gay,Tera Roberts_error,
2415,5,K,Greg Zuerlein,Tera Roberts_error,
2416,5,K,Cam Little,Tera Roberts_error,
2417,5,K,Brayden Narveson,Tera Roberts_error,
2418,5,K,Daniel Carlson,Tera Roberts_error,
2419,5,K,Eddy Pineiro,Tera Roberts_error,
2420,5,K,Joshua Karty,Tera Roberts_error,
2421,5,K,Joey Slye,Tera Roberts_error,
2422,5,K,Chad Ryland,Tera Roberts_error,
2423,5,K,Jason Sanders,Tera Roberts_error,
2424,5,K,Greg Joseph,Tera Roberts_error,
2425,6,K,Brandon Aubrey,Tera Roberts_error,5.0
2426,6,K,Younghoe Koo,Tera Roberts_error,4.0
2427,6,K,Ka'imi Fairbairn,Tera Roberts_error,2.0
2428,6,K,Justin Tucker,Tera Roberts_error,2.0
2429,6,K,Chase McLaughlin,Tera Roberts_error,11.0
2430,6,K,Evan McPherson,Tera Roberts_error,16.0
2431,6,K,Chris Boswell,Tera Roberts_error,5.0
2432,6,K,Austin Seibert,Tera Roberts_error,5.0
2433,6,K,Jake Elliott,Tera Roberts_error,1.0
2434,6,K,Jason Myers,Tera Roberts_error,10.0
2435,6,K,Tyler Bass,Tera Roberts_error,11.0
2436,6,K,Cameron Dicker,Tera Roberts_error,
2437,6,K,Greg Joseph,Tera Roberts_error,
2438,6,K,Cairo Santos,Tera Roberts_error,
2439,6,K,Jake Bates,Tera Roberts_error,
2440,6,K,Brayden Narveson,Tera Roberts_error,1.0
2441,6,K,Blake Grupe,Tera Roberts_error,
2442,6,K,Matt Gay,Tera Roberts_error,
2443,6,K,Wil Lutz,Tera Roberts_error,
2444,6,K,Nick Folk,Tera Roberts_error,
2445,6,K,Cam Little,Tera Roberts_error,
2446,6,K,Eddy Pineiro,Tera Roberts_error,
2447,6,K,Chad Ryland,Tera Roberts_error,
2448,6,K,Matthew Wright,Tera Roberts_error,
2449,6,K,Daniel Carlson,Tera Roberts_error,
2450,6,K,Greg Zuerlein,Tera Roberts_error,
2451,6,K,Dustin Hopkins,Tera Roberts_error,
2452,6,K,Joey Slye,Tera Roberts_error,
2453,7,K,Younghoe Koo,Tera Roberts_error,25.0
2454,7,K,Justin Tucker,Tera Roberts_error,2.0
2455,7,K,Ka'imi Fairbairn,Tera Roberts_error,6.0
2456,7,K,Austin Seibert,Tera Roberts_error,1.0
2457,7,K,Evan McPherson,Tera Roberts_error,21.0
2458,7,K,Will Reichard,Tera Roberts_error,2.0
2459,7,K,Chase McLaughlin,Tera Roberts_error,10.0
2460,7,K,Harrison Butker,Tera Roberts_error,11.0
2461,7,K,Jake Elliott,Tera Roberts_error,9.0
2462,7,K,Cameron Dicker,Tera Roberts_error,8.0
2463,7,K,Jake Bates,Tera Roberts_error,
2464,7,K,Jason Myers,Tera Roberts_error,
2465,7,K,Tyler Bass,Tera Roberts_error,0.0
2466,7,K,Matt Gay,Tera Roberts_error,
2467,7,K,Blake Grupe,Tera Roberts_error,
2468,7,K,Chris Boswell,Tera Roberts_error,6.0
2469,7,K,Wil Lutz,Tera Roberts_error,
2470,7,K,Joshua Karty,Tera Roberts_error,
2471,7,K,Jason Sanders,Tera Roberts_error,
2472,7,K,Greg Joseph,Tera Roberts_error,
2473,7,K,Dustin Hopkins,Tera Roberts_error,
2474,7,K,Cam Little,Tera Roberts_error,
2475,7,K,Brandon McManus,Tera Roberts_error,
2476,7,K,Anders Carlson,Tera Roberts_error,
2477,7,K,Eddy Pineiro,Tera Roberts_error,
2478,7,K,Greg Zuerlein,Tera Roberts_error,
2479,7,K,Nick Folk,Tera Roberts_error,
2480,7,K,Daniel Carlson,Tera Roberts_error,
2481,7,K,Joey Slye,Tera Roberts_error,
2482,7,K,Chad Ryland,Tera Roberts_error,
2483,8,K,Will Reichard,Tera Roberts_error,15.0
2484,8,K,Justin Tucker,Tera Roberts_error,19.0
2485,8,K,Ka'imi Fairbairn,Tera Roberts_error,6.0
2486,8,K,Brandon Aubrey,Tera Roberts_error,19.0
2487,8,K,Younghoe Koo,Tera Roberts_error,15.0
2488,8,K,Harrison Butker,Tera Roberts_error,3.0
2489,8,K,Austin Seibert,Tera Roberts_error,2.0
2490,8,K,Evan McPherson,Tera Roberts_error,14.0
2491,8,K,Chase McLaughlin,Tera Roberts_error,8.0
2492,8,K,Wil Lutz,Tera Roberts_error,20.0
2493,8,K,Cameron Dicker,Tera Roberts_error,4.0
2494,8,K,Jake Bates,Tera Roberts_error,
2495,8,K,Chris Boswell,Tera Roberts_error,
2496,8,K,Brandon McManus,Tera Roberts_error,6.0
2497,8,K,Jason Myers,Tera Roberts_error,
2498,8,K,Jake Elliott,Tera Roberts_error,
2499,8,K,Tyler Bass,Tera Roberts_error,
2500,8,K,Cairo Santos,Tera Roberts_error,
2501,8,K,Joshua Karty,Tera Roberts_error,
2502,8,K,Matt Gay,Tera Roberts_error,
2503,8,K,Jason Sanders,Tera Roberts_error,
2504,8,K,Anders Carlson,Tera Roberts_error,
2505,8,K,Chad Ryland,Tera Roberts_error,
2506,8,K,Cam Little,Tera Roberts_error,
2507,8,K,Daniel Carlson,Tera Roberts_error,
2508,8,K,Blake Grupe,Tera Roberts_error,
2509,8,K,Dustin Hopkins,Tera Roberts_error,
2510,8,K,Joey Slye,Tera Roberts_error,
2511,8,K,Greg Zuerlein,Tera Roberts_error,
2512,8,K,Nick Folk,Tera Roberts_error,
2513,8,K,Eddy Pineiro,Tera Roberts_error,
2514,8,K,Greg Joseph,Tera Roberts_error,
2515,9,K,Brandon Aubrey,Tera Roberts_error,7.0
2516,9,K,Will Reichard,Tera Roberts_error,23.0
2517,9,K,Younghoe Koo,Tera Roberts_error,22.0
2518,9,K,Austin Seibert,Tera Roberts_error,4.0
2519,9,K,Justin Tucker,Tera Roberts_error,0.0
2520,9,K,Harrison Butker,Tera Roberts_error,7.0
2521,9,K,Ka'imi Fairbairn,Tera Roberts_error,2.0
2522,9,K,Cameron Dicker,Tera Roberts_error,15.0
2523,9,K,Evan McPherson,Tera Roberts_error,5.0
2524,9,K,Brandon McManus,Tera Roberts_error,7.0
2525,9,K,Jake Elliott,Tera Roberts_error,12.0
2526,9,K,Tyler Bass,Tera Roberts_error,
2527,9,K,Jake Bates,Tera Roberts_error,6.0
2528,9,K,Chase McLaughlin,Tera Roberts_error,
2529,9,K,Jason Myers,Tera Roberts_error,
2530,9,K,Blake Grupe,Tera Roberts_error,
2531,9,K,Wil Lutz,Tera Roberts_error,
2532,9,K,Cairo Santos,Tera Roberts_error,
2533,9,K,Chad Ryland,Tera Roberts_error,
2534,9,K,Jason Sanders,Tera Roberts_error,
2535,9,K,Matt Gay,Tera Roberts_error,
2536,9,K,Joshua Karty,Tera Roberts_error,
2537,9,K,Dustin Hopkins,Tera Roberts_error,
2538,9,K,Cam Little,Tera Roberts_error,
2539,9,K,Daniel Carlson,Tera Roberts_error,
2540,9,K,Joey Slye,Tera Roberts_error,
2541,9,K,Riley Patterson,Tera Roberts_error,
2542,9,K,Eddy Pineiro,Tera Roberts_error,
2543,9,K,Nick Folk,Tera Roberts_error,
2544,9,K,Jude McAtamney,Tera Roberts_error,
2545,10,K,Younghoe Koo,Tera Roberts_error,16.0
